customer_id,brand,model,purchase_date,price,transaction_type
ae25fea4-3a0a-402d-9004-03f9ced28091,New Balance,860 14,2024-11-19,160,purchase
ae25fea4-3a0a-402d-9004-03f9ced28091,ON,Cloudrunner 1,2021-01-09,160,purchase
ae25fea4-3a0a-402d-9004-03f9ced28091,Saucony,Endorphin Speed 2,2023-05-05,140,purchase
ae25fea4-3a0a-402d-9004-03f9ced28091,Mizuno,Waverider 22,2021-09-05,140,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,ON,Cloudrunner 1,2020-06-01,160,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,Nike,Structure 20,2020-09-23,160,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,Brooks,Glycerin 20,2024-05-08,160,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,Brooks,Adrenaline 18,2020-11-11,-160,return
f579b0eb-f085-42c2-a6e4-b68b05da8e22,Brooks,Adrenaline 18,2020-07-29,160,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,New Balance,880 10,2020-02-13,140,purchase
f579b0eb-f085-42c2-a6e4-b68b05da8e22,Mizuno,Waverider 21,2020-05-14,140,purchase
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Brooks,Adrenaline 22,2024-12-10,160,purchase
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Nike,Pegasus 35,2020-06-20,-140,return
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Nike,Pegasus 35,2020-01-21,140,purchase
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Nike,Invincible 1,2022-12-06,-160,return
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Nike,Invincible 1,2022-09-23,160,purchase
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Nike,Structure 20,2020-01-15,160,purchase
0ff4dea5-b7b2-4fbd-b987-e84889173a39,Hoka,Arahi 3,2021-10-31,160,purchase
1bd91a0a-8c9f-4b0b-92c3-95ac46da3086,Nike,Invincible 1,2020-07-13,160,purchase
1bd91a0a-8c9f-4b0b-92c3-95ac46da3086,New Balance,880 14,2024-01-14,140,purchase
1bd91a0a-8c9f-4b0b-92c3-95ac46da3086,ON,Cloudrunner 1,2022-05-17,160,purchase
1bd91a0a-8c9f-4b0b-92c3-95ac46da3086,Nike,Invincible 2,2023-06-26,160,purchase
1bd91a0a-8c9f-4b0b-92c3-95ac46da3086,ON,Cloudflow 4,2024-04-09,160,purchase
93a9e61e-8e23-425b-b35b-c308ae0dc3f8,ON,Cloudrunner 1,2022-06-06,160,purchase
93a9e61e-8e23-425b-b35b-c308ae0dc3f8,Nike,Invincible 3,2024-12-27,-160,return
93a9e61e-8e23-425b-b35b-c308ae0dc3f8,Nike,Invincible 3,2024-12-26,160,purchase
93a9e61e-8e23-425b-b35b-c308ae0dc3f8,ON,Cloudflow 2,2022-02-28,160,purchase
93a9e61e-8e23-425b-b35b-c308ae0dc3f8,ON,Cloudflow 3,2023-02-12,160,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,New Balance,880 14,2024-11-16,-140,return
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,New Balance,880 14,2024-11-08,140,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,New Balance,880 13,2023-07-11,140,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,ON,Cloudsurfer 5,2023-10-05,140,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,Nike,Pegasus 35,2020-04-04,140,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,Nike,Vomero 14,2022-06-30,160,purchase
bd7e5204-d102-4ab8-b69e-4cd0104bafa6,ON,Cloudsurfer 2,2020-12-04,140,purchase
4eca7bed-492d-48a7-b652-f95865884b21,Asics,Kayano 27,2022-07-10,160,purchase
4eca7bed-492d-48a7-b652-f95865884b21,Brooks,Adrenaline 21,2023-12-24,160,purchase
4eca7bed-492d-48a7-b652-f95865884b21,Asics,Nimbus 20,2020-11-03,160,purchase
a7a87312-e489-4daa-8e93-c5714e6568ec,New Balance,1080 12,2022-06-11,165,purchase
a7a87312-e489-4daa-8e93-c5714e6568ec,New Balance,880 11,2021-12-11,-165,return
a7a87312-e489-4daa-8e93-c5714e6568ec,New Balance,880 11,2021-09-26,165,purchase
a7a87312-e489-4daa-8e93-c5714e6568ec,New Balance,1080 11,2021-11-16,165,purchase
a7a87312-e489-4daa-8e93-c5714e6568ec,Hoka,Bondi 8,2024-02-03,165,purchase
a7a87312-e489-4daa-8e93-c5714e6568ec,Asics,GT-2000 9,2022-03-30,145,purchase
282877ad-f2f1-46df-a2e3-9f19cb7cbf15,ON,Cloudmonster 1,2022-01-07,160,purchase
282877ad-f2f1-46df-a2e3-9f19cb7cbf15,Brooks,Glycerin GTS 19,2021-09-03,160,purchase
282877ad-f2f1-46df-a2e3-9f19cb7cbf15,Nike,Structure 21,2021-11-06,160,purchase
282877ad-f2f1-46df-a2e3-9f19cb7cbf15,Brooks,Glycerin GTS 18,2020-06-06,160,purchase
282877ad-f2f1-46df-a2e3-9f19cb7cbf15,Brooks,Glycerin GTS 20,2022-08-08,160,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,Asics,GT-2000 9,2022-02-12,160,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,Mizuno,Waveinspire 17,2023-03-13,160,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,New Balance,860 12,2022-05-31,160,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,Brooks,Adrenaline 19,2021-05-03,160,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,ON,Cloudsurfer 6,2024-06-21,140,purchase
76ef3187-9cb3-46bb-9ef0-48ff9c839daa,Saucony,Endorphin Speed 1,2021-12-28,140,purchase
fc82d831-29f5-4bdd-a6a4-7bab711674dd,New Balance,860 10,2020-01-28,160,purchase
fc82d831-29f5-4bdd-a6a4-7bab711674dd,New Balance,860 11,2021-11-29,160,purchase
fc82d831-29f5-4bdd-a6a4-7bab711674dd,Nike,Vomero 16,2024-08-12,160,purchase
fc82d831-29f5-4bdd-a6a4-7bab711674dd,New Balance,880 12,2022-03-11,140,purchase
69c5a195-39b7-4864-ac72-e287088b774c,Asics,GT-2000 11,2024-04-01,160,purchase
69c5a195-39b7-4864-ac72-e287088b774c,Brooks,Glycerin 20,2024-05-10,160,purchase
69c5a195-39b7-4864-ac72-e287088b774c,Hoka,Bondi 5,2021-06-17,160,purchase
69c5a195-39b7-4864-ac72-e287088b774c,ON,Cloudflow 3,2023-08-04,160,purchase
d5f7f9b7-697b-439f-ba78-439fda31ad5a,ON,Cloudrunner 1,2022-05-04,160,purchase
d5f7f9b7-697b-439f-ba78-439fda31ad5a,Mizuno,Waverider 24,2023-04-26,140,purchase
d5f7f9b7-697b-439f-ba78-439fda31ad5a,Hoka,Arahi 3,2021-09-13,160,purchase
d5f7f9b7-697b-439f-ba78-439fda31ad5a,Saucony,Ride 13,2022-01-29,140,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Saucony,Ride 11,2020-03-20,140,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Mizuno,Waverider 25,2024-02-19,140,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Hoka,Clifton 9,2024-06-13,140,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Mizuno,Wavesky 3,2022-12-21,-160,return
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Mizuno,Wavesky 3,2022-09-03,160,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Saucony,Ride 13,2022-06-25,140,purchase
bd15d1a2-8793-43bb-a8fa-5ef6f9f557a9,Mizuno,Wavesky 3,2022-10-30,160,purchase
00f2ef6f-9c18-49d1-895f-61056f8902a0,Asics,Kayano 28,2023-10-10,165,purchase
00f2ef6f-9c18-49d1-895f-61056f8902a0,Hoka,Gaviota 1,2021-01-05,165,purchase
00f2ef6f-9c18-49d1-895f-61056f8902a0,Hoka,Gaviota 1,2021-12-14,-165,return
00f2ef6f-9c18-49d1-895f-61056f8902a0,Hoka,Gaviota 1,2021-10-22,165,purchase
375ac437-00f8-4a24-b534-6706846bb825,Brooks,Glycerin GTS 19,2021-04-06,160,purchase
375ac437-00f8-4a24-b534-6706846bb825,Hoka,Bondi 7,2023-11-11,-160,return
375ac437-00f8-4a24-b534-6706846bb825,Hoka,Bondi 7,2023-01-26,160,purchase
375ac437-00f8-4a24-b534-6706846bb825,Brooks,Glycerin 20,2024-12-23,160,purchase
375ac437-00f8-4a24-b534-6706846bb825,New Balance,880 11,2021-04-22,140,purchase
375ac437-00f8-4a24-b534-6706846bb825,Mizuno,Waveinspire 18,2024-11-08,160,purchase
375ac437-00f8-4a24-b534-6706846bb825,Brooks,Glycerin GTS 19,2021-02-21,-160,return
375ac437-00f8-4a24-b534-6706846bb825,Brooks,Glycerin GTS 19,2021-02-16,160,purchase
17e5cade-b383-4363-b64c-09a680d7078f,Brooks,Ghost 13,2022-08-30,140,purchase
17e5cade-b383-4363-b64c-09a680d7078f,Mizuno,Wavesky 4,2023-08-21,160,purchase
17e5cade-b383-4363-b64c-09a680d7078f,Brooks,Glycerin GTS 19,2021-03-04,160,purchase
911a94b0-651e-44ea-83b9-30d33f55b595,Hoka,Clifton 6,2021-12-24,165,purchase
911a94b0-651e-44ea-83b9-30d33f55b595,Hoka,Gaviota 2,2022-09-28,165,purchase
911a94b0-651e-44ea-83b9-30d33f55b595,New Balance,1080 13,2023-11-24,165,purchase
911a94b0-651e-44ea-83b9-30d33f55b595,New Balance,860 10,2020-05-23,-145,return
911a94b0-651e-44ea-83b9-30d33f55b595,New Balance,860 10,2020-02-06,145,purchase
911a94b0-651e-44ea-83b9-30d33f55b595,New Balance,1080 12,2022-02-03,165,purchase
7f0ebc00-1fd2-459e-8c5e-a79d5bfc8383,Nike,Pegasus 38,2023-03-22,140,purchase
7f0ebc00-1fd2-459e-8c5e-a79d5bfc8383,New Balance,1080 11,2021-07-04,160,purchase
7f0ebc00-1fd2-459e-8c5e-a79d5bfc8383,Nike,Invincible 3,2024-12-07,160,purchase
7f0ebc00-1fd2-459e-8c5e-a79d5bfc8383,New Balance,860 13,2023-06-08,160,purchase
7f0ebc00-1fd2-459e-8c5e-a79d5bfc8383,New Balance,880 14,2024-03-23,140,purchase
0261443e-a497-48d1-ac61-dbef9994c972,Nike,Structure 23,2023-09-20,-160,return
0261443e-a497-48d1-ac61-dbef9994c972,Nike,Structure 23,2023-04-06,160,purchase
0261443e-a497-48d1-ac61-dbef9994c972,ON,Cloudflow 3,2023-06-03,160,purchase
0261443e-a497-48d1-ac61-dbef9994c972,ON,Cloudrunner 1,2022-11-13,160,purchase
0261443e-a497-48d1-ac61-dbef9994c972,Nike,Pegasus 35,2020-06-18,140,purchase
0261443e-a497-48d1-ac61-dbef9994c972,ON,Cloudmonster 1,2020-07-27,160,purchase
408a7c1d-5c62-4c9d-82f7-cde377c7448a,ON,Cloudsurfer 2,2020-12-20,-140,return
408a7c1d-5c62-4c9d-82f7-cde377c7448a,ON,Cloudsurfer 2,2020-06-21,140,purchase
408a7c1d-5c62-4c9d-82f7-cde377c7448a,Asics,Nimbus 23,2023-11-24,160,purchase
408a7c1d-5c62-4c9d-82f7-cde377c7448a,Hoka,Arahi 6,2024-07-27,160,purchase
dcfb46e2-5b05-42e8-95c9-a0ff3241f650,Hoka,Clifton 6,2021-09-09,165,purchase
dcfb46e2-5b05-42e8-95c9-a0ff3241f650,Hoka,Bondi 7,2023-11-05,165,purchase
dcfb46e2-5b05-42e8-95c9-a0ff3241f650,Asics,GT-2000 9,2022-07-03,145,purchase
dcfb46e2-5b05-42e8-95c9-a0ff3241f650,Hoka,Arahi 2,2020-05-05,145,purchase
5df864a4-b1b2-431a-9058-37df3d7413ce,Hoka,Clifton 7,2022-01-04,140,purchase
5df864a4-b1b2-431a-9058-37df3d7413ce,Brooks,Ghost 12,2021-06-03,140,purchase
5df864a4-b1b2-431a-9058-37df3d7413ce,Asics,Kayano 27,2022-08-24,160,purchase
26a75e31-8322-42e6-8c7b-56de048f0946,ON,Cloudflow 3,2023-09-18,160,purchase
26a75e31-8322-42e6-8c7b-56de048f0946,Nike,Invincible 1,2022-01-16,160,purchase
26a75e31-8322-42e6-8c7b-56de048f0946,Nike,Invincible 2,2023-08-11,160,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,Saucony,Guide 11,2020-04-09,160,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,ON,Cloudmonster 1,2023-06-10,160,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,Nike,Structure 23,2023-01-09,160,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,Hoka,Bondi 8,2024-07-22,160,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,Mizuno,Waverider 24,2023-08-06,-140,return
6e198fde-d7ad-4283-bdf4-d42e360e25ca,Mizuno,Waverider 24,2023-04-08,140,purchase
6e198fde-d7ad-4283-bdf4-d42e360e25ca,ON,Cloudsurfer 3,2021-06-11,140,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,New Balance,1080 12,2022-02-13,160,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,Hoka,Arahi 4,2022-12-25,160,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,Brooks,Ghost 11,2020-08-21,140,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,ON,Cloudflow 1,2021-04-12,160,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,Saucony,Endorphin Speed 2,2023-09-25,140,purchase
b4097032-bb63-4180-b2b8-6b30d1d2934e,Saucony,Endorphin Speed 3,2024-11-27,140,purchase
054cee33-2bea-4c79-ac42-b62c614eb974,New Balance,880 10,2020-03-22,140,purchase
054cee33-2bea-4c79-ac42-b62c614eb974,New Balance,1080 13,2023-03-21,160,purchase
054cee33-2bea-4c79-ac42-b62c614eb974,ON,Cloudmonster 1,2020-01-02,160,purchase
20b0301e-54ad-4b5c-bdab-c88a44aecd96,Mizuno,Waveinspire 16,2022-11-21,160,purchase
20b0301e-54ad-4b5c-bdab-c88a44aecd96,Brooks,Adrenaline 19,2021-01-29,160,purchase
20b0301e-54ad-4b5c-bdab-c88a44aecd96,Hoka,Clifton 5,2020-05-08,140,purchase
a7a85c66-e56b-4a06-be10-e9e656299cd2,Asics,Kayano 28,2023-01-16,165,purchase
a7a85c66-e56b-4a06-be10-e9e656299cd2,Asics,Nimbus 22,2022-05-10,-165,return
a7a85c66-e56b-4a06-be10-e9e656299cd2,Asics,Nimbus 22,2022-04-15,165,purchase
a7a85c66-e56b-4a06-be10-e9e656299cd2,Hoka,Bondi 6,2022-05-20,165,purchase
a7a85c66-e56b-4a06-be10-e9e656299cd2,Hoka,Clifton 8,2023-03-06,165,purchase
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Asics,Kayano 28,2023-10-17,165,purchase
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Hoka,Bondi 8,2024-09-27,165,purchase
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Hoka,Arahi 5,2023-09-29,-145,return
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Hoka,Arahi 5,2023-02-27,145,purchase
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Hoka,Bondi 6,2022-12-12,-165,return
7fce01fd-3682-4bb7-bc48-2e6d8f64956c,Hoka,Bondi 6,2022-02-26,165,purchase
e5a7fcc8-5397-4721-ac11-218d996ea316,New Balance,880 12,2022-12-09,140,purchase
e5a7fcc8-5397-4721-ac11-218d996ea316,Asics,GT-2000 8,2021-04-03,160,purchase
e5a7fcc8-5397-4721-ac11-218d996ea316,Brooks,Glycerin 17,2021-12-09,160,purchase
ebeea190-e156-4b05-a63a-f0cac74d9ed3,New Balance,1080 12,2022-05-14,160,purchase
ebeea190-e156-4b05-a63a-f0cac74d9ed3,ON,Cloudflow 1,2021-06-08,160,purchase
ebeea190-e156-4b05-a63a-f0cac74d9ed3,ON,Cloudmonster 1,2020-06-12,160,purchase
ebeea190-e156-4b05-a63a-f0cac74d9ed3,New Balance,860 14,2024-12-27,160,purchase
53ac5c39-d373-4193-b6c6-064e7a3f3156,New Balance,880 14,2024-09-24,165,purchase
53ac5c39-d373-4193-b6c6-064e7a3f3156,New Balance,860 10,2020-12-30,145,purchase
53ac5c39-d373-4193-b6c6-064e7a3f3156,New Balance,880 10,2020-02-22,165,purchase
53ac5c39-d373-4193-b6c6-064e7a3f3156,Hoka,Bondi 7,2023-01-15,165,purchase
bc8fc4dd-4f50-4c22-a064-26b1c4a086cc,New Balance,880 12,2022-04-15,165,purchase
bc8fc4dd-4f50-4c22-a064-26b1c4a086cc,New Balance,880 11,2021-04-25,165,purchase
bc8fc4dd-4f50-4c22-a064-26b1c4a086cc,New Balance,1080 11,2021-07-21,-165,return
bc8fc4dd-4f50-4c22-a064-26b1c4a086cc,New Balance,1080 11,2021-05-20,165,purchase
bc8fc4dd-4f50-4c22-a064-26b1c4a086cc,Asics,Nimbus 21,2021-08-11,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Hoka,Gaviota 3,2023-10-28,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Hoka,Gaviota 1,2020-01-07,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Hoka,Bondi 4,2020-09-30,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Asics,Cumulus 21,2021-10-10,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Asics,Kayano 29,2024-04-03,165,purchase
71491095-89da-4eb8-bb7c-28927b2da7c0,Asics,Cumulus 21,2021-12-04,165,purchase
49d15737-d78b-4ce8-b9c1-243aba860e13,Saucony,Ride 12,2021-11-18,140,purchase
49d15737-d78b-4ce8-b9c1-243aba860e13,New Balance,1080 14,2024-03-20,160,purchase
49d15737-d78b-4ce8-b9c1-243aba860e13,Asics,Kayano 28,2023-10-11,160,purchase
49d15737-d78b-4ce8-b9c1-243aba860e13,Brooks,Ghost 15,2024-08-13,-140,return
49d15737-d78b-4ce8-b9c1-243aba860e13,Brooks,Ghost 15,2024-04-26,140,purchase
49d15737-d78b-4ce8-b9c1-243aba860e13,Mizuno,Waveinspire 14,2020-03-07,160,purchase
be995b31-3abb-4e53-b361-58489da602d0,Asics,Nimbus 21,2021-04-05,165,purchase
be995b31-3abb-4e53-b361-58489da602d0,New Balance,880 10,2020-02-12,165,purchase
be995b31-3abb-4e53-b361-58489da602d0,Asics,Nimbus 22,2022-12-20,-165,return
be995b31-3abb-4e53-b361-58489da602d0,Asics,Nimbus 22,2022-12-19,165,purchase
be995b31-3abb-4e53-b361-58489da602d0,Asics,Kayano 29,2024-07-28,-165,return
be995b31-3abb-4e53-b361-58489da602d0,Asics,Kayano 29,2024-03-25,165,purchase
be995b31-3abb-4e53-b361-58489da602d0,Asics,GT-2000 7,2020-09-05,145,purchase
be995b31-3abb-4e53-b361-58489da602d0,New Balance,880 12,2022-09-19,165,purchase
48fa0997-4ce5-41a2-a128-cc689094de08,Brooks,Glycerin GTS 18,2020-05-01,160,purchase
48fa0997-4ce5-41a2-a128-cc689094de08,Saucony,Guide 14,2023-01-28,160,purchase
48fa0997-4ce5-41a2-a128-cc689094de08,New Balance,880 12,2022-01-02,140,purchase
48fa0997-4ce5-41a2-a128-cc689094de08,Saucony,Endorphin Speed 1,2021-10-10,140,purchase
e4913268-e1d0-4e28-9e16-ce9143df7b2a,Hoka,Clifton 7,2022-05-18,140,purchase
e4913268-e1d0-4e28-9e16-ce9143df7b2a,Saucony,Guide 12,2021-12-08,-160,return
e4913268-e1d0-4e28-9e16-ce9143df7b2a,Saucony,Guide 12,2021-05-25,160,purchase
e4913268-e1d0-4e28-9e16-ce9143df7b2a,Hoka,Clifton 8,2023-02-24,140,purchase
e4913268-e1d0-4e28-9e16-ce9143df7b2a,Hoka,Arahi 5,2023-11-10,160,purchase
e4913268-e1d0-4e28-9e16-ce9143df7b2a,New Balance,880 12,2022-08-05,140,purchase
71a77e71-9392-4183-8357-690174402884,Hoka,Clifton 8,2023-12-26,165,purchase
71a77e71-9392-4183-8357-690174402884,Asics,GT-2000 10,2023-07-30,145,purchase
71a77e71-9392-4183-8357-690174402884,New Balance,1080 13,2023-05-31,165,purchase
71a77e71-9392-4183-8357-690174402884,Hoka,Gaviota 2,2022-08-25,165,purchase
71a77e71-9392-4183-8357-690174402884,Hoka,Clifton 7,2022-10-13,165,purchase
71a77e71-9392-4183-8357-690174402884,Asics,GT-2000 8,2021-11-29,145,purchase
c91372ca-10d1-4bf9-ae18-7f5a9354efdb,Brooks,Glycerin GTS 18,2020-09-06,160,purchase
c91372ca-10d1-4bf9-ae18-7f5a9354efdb,Hoka,Bondi 5,2021-10-30,160,purchase
c91372ca-10d1-4bf9-ae18-7f5a9354efdb,New Balance,860 13,2023-02-10,160,purchase
c91372ca-10d1-4bf9-ae18-7f5a9354efdb,Hoka,Arahi 3,2021-07-01,160,purchase
089e036d-4639-4de2-a635-af1822846cbd,Saucony,Endorphin Speed 3,2024-05-31,140,purchase
089e036d-4639-4de2-a635-af1822846cbd,ON,Cloudflow 1,2021-06-19,160,purchase
089e036d-4639-4de2-a635-af1822846cbd,Mizuno,Wavesky 2,2021-08-06,-160,return
089e036d-4639-4de2-a635-af1822846cbd,Mizuno,Wavesky 2,2021-06-13,160,purchase
f2a2e53b-4bc8-4410-a367-beb6ac08cdeb,Brooks,Ghost 11,2020-09-02,140,purchase
f2a2e53b-4bc8-4410-a367-beb6ac08cdeb,Mizuno,Wavesky 2,2021-02-13,160,purchase
f2a2e53b-4bc8-4410-a367-beb6ac08cdeb,Brooks,Glycerin GTS 19,2021-06-05,160,purchase
f2a2e53b-4bc8-4410-a367-beb6ac08cdeb,Brooks,Ghost 11,2020-07-16,140,purchase
d5615707-a166-4ce0-95f1-7d3c2e043af2,Saucony,Endorphin Speed 1,2020-03-27,140,purchase
d5615707-a166-4ce0-95f1-7d3c2e043af2,Saucony,Endorphin Speed 2,2023-10-21,140,purchase
d5615707-a166-4ce0-95f1-7d3c2e043af2,Hoka,Gaviota 2,2022-12-05,160,purchase
e7770631-f28c-46b8-b069-1aeff1d92acf,Hoka,Gaviota 2,2022-10-02,165,purchase
e7770631-f28c-46b8-b069-1aeff1d92acf,Hoka,Arahi 6,2024-02-29,145,purchase
e7770631-f28c-46b8-b069-1aeff1d92acf,Asics,Cumulus 23,2023-12-14,165,purchase
38edb449-a9f6-40ae-9501-602f8316d676,New Balance,860 14,2024-03-13,160,purchase
38edb449-a9f6-40ae-9501-602f8316d676,Nike,Invincible 3,2024-11-26,160,purchase
38edb449-a9f6-40ae-9501-602f8316d676,Nike,Vomero 13,2021-08-25,160,purchase
062536d2-ce0b-4b5f-884f-2edfddc9f0d4,Saucony,Guide 12,2021-05-04,160,purchase
062536d2-ce0b-4b5f-884f-2edfddc9f0d4,ON,Cloudrunner 1,2021-01-11,160,purchase
062536d2-ce0b-4b5f-884f-2edfddc9f0d4,Hoka,Clifton 9,2024-01-14,140,purchase
062536d2-ce0b-4b5f-884f-2edfddc9f0d4,ON,Cloudrunner 1,2024-03-23,160,purchase
062536d2-ce0b-4b5f-884f-2edfddc9f0d4,Hoka,Bondi 5,2021-01-16,160,purchase
9ffd0294-219e-4384-acc0-5a86bd98242d,Nike,Vomero 16,2024-12-26,-160,return
9ffd0294-219e-4384-acc0-5a86bd98242d,Nike,Vomero 16,2024-12-16,160,purchase
9ffd0294-219e-4384-acc0-5a86bd98242d,Nike,Structure 20,2020-04-15,160,purchase
9ffd0294-219e-4384-acc0-5a86bd98242d,Asics,Nimbus 20,2020-09-13,160,purchase
9ffd0294-219e-4384-acc0-5a86bd98242d,Mizuno,Waveinspire 14,2020-08-10,160,purchase
6336328d-069d-418d-a1dd-46e1d1a78d8b,Asics,Cumulus 22,2022-07-21,165,purchase
6336328d-069d-418d-a1dd-46e1d1a78d8b,Hoka,Gaviota 2,2022-01-14,165,purchase
6336328d-069d-418d-a1dd-46e1d1a78d8b,Hoka,Clifton 9,2024-04-18,165,purchase
6336328d-069d-418d-a1dd-46e1d1a78d8b,Hoka,Gaviota 1,2021-01-29,165,purchase
6336328d-069d-418d-a1dd-46e1d1a78d8b,Asics,GT-2000 10,2023-04-24,145,purchase
888a3760-3a92-4056-b5fb-d8b4568b4944,New Balance,860 10,2020-07-24,145,purchase
888a3760-3a92-4056-b5fb-d8b4568b4944,Hoka,Arahi 6,2024-08-07,145,purchase
888a3760-3a92-4056-b5fb-d8b4568b4944,Hoka,Gaviota 3,2023-12-29,165,purchase
888a3760-3a92-4056-b5fb-d8b4568b4944,Hoka,Bondi 4,2020-09-20,165,purchase
888a3760-3a92-4056-b5fb-d8b4568b4944,New Balance,1080 10,2020-11-11,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,New Balance,880 11,2021-09-11,-165,return
a05a78ae-172b-42ec-93ea-2b4a02b272a0,New Balance,880 11,2021-04-01,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,Hoka,Bondi 8,2024-04-05,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,Asics,Nimbus 22,2022-12-10,-165,return
a05a78ae-172b-42ec-93ea-2b4a02b272a0,Asics,Nimbus 22,2022-11-14,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,New Balance,880 11,2021-10-07,-165,return
a05a78ae-172b-42ec-93ea-2b4a02b272a0,New Balance,880 11,2021-04-14,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,Asics,Nimbus 21,2021-04-28,165,purchase
a05a78ae-172b-42ec-93ea-2b4a02b272a0,Asics,Nimbus 23,2023-08-17,165,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,New Balance,1080 10,2020-01-14,160,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,ON,Cloudsurfer 5,2023-09-07,140,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,New Balance,860 14,2024-12-21,160,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,Nike,Structure 22,2022-09-01,160,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,Nike,Invincible 3,2024-10-09,160,purchase
cef789c9-b8df-4c1a-9399-57c4322a59b3,New Balance,880 12,2022-11-21,140,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Hoka,Bondi 8,2024-03-23,165,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Hoka,Arahi 4,2022-07-05,145,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Asics,Nimbus 21,2021-10-17,165,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Asics,Nimbus 22,2022-10-08,165,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Hoka,Gaviota 3,2023-11-28,165,purchase
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Asics,GT-2000 10,2023-04-01,-145,return
aa9e95c0-a16b-4a0f-b0ca-42a4b354d6af,Asics,GT-2000 10,2023-01-17,145,purchase
8d60b815-78ea-470a-aeeb-8d7336538985,Hoka,Bondi 6,2022-02-25,165,purchase
8d60b815-78ea-470a-aeeb-8d7336538985,Asics,Cumulus 23,2023-08-13,165,purchase
8d60b815-78ea-470a-aeeb-8d7336538985,Hoka,Arahi 6,2024-10-15,145,purchase
271160d1-0883-46c3-923b-917e0bc94e02,New Balance,1080 14,2024-06-27,160,purchase
